overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 1.068,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.576,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.288,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.149,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.081,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.053,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.039,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 1.076,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.579,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.289,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.149,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.080,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.053,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.038,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 1.083,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.583,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.290,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.149,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.081,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.053,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.039,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 1.085,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.585,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.291,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.149,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.081,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.053,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.038,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 1.088,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.585,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.291,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.150,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.081,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.053,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.038,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 1.087,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.584,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.290,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.149,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.081,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.053,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.038,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 1.084,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.581,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.289,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.148,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.080,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.052,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.038,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 1.078,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.577,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.286,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.147,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.078,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.051,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.037,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 1.069,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.572,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.283,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.144,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.077,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.050,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 1.060,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.567,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.281,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.143,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.076,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.049,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 1.049,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.560,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.278,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.141,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.076,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.049,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 1.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.553,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.274,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.140,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.075,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.049,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 1.020,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.544,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.270,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.138,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.074,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.049,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.999,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.533,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.265,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.136,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.074,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.049,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.979,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.522,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.260,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.135,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.073,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.048,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.036,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.032,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.955,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.510,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.254,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.131,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.072,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.048,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.035,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.931,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.497,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.248,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.128,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.071,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.047,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.035,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.905,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.483,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.241,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.125,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.069,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.047,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.878,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.469,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.234,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.122,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.068,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.046,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.849,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.453,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.227,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.119,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.067,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.045,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.031,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.812,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.434,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.217,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.114,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.064,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.044,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.034,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.778,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.416,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.209,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.110,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.062,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.043,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.033,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.746,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.399,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.201,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.106,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
