Chrom.1		Chrom.1 (1)		Chrom.1 (2)		Chrom.1 (3)		Chrom.1 (4)		Chrom.1 (5)		
UV		UV		UV		UV		UV		UV		
ml	mAU	ml	mAU	ml	mAU	ml	mAU	ml	mAU	ml	mAU	
5.081	2.199528	5.08	2.192312	5.081	2.302521	5.081	2.511961	5.081	2.21083	5.081	2.21114	
5.082	2.199502	5.082	2.192203	5.082	2.302699	5.082	2.511326	5.082	2.209716	5.082	2.211193	
5.083	2.199636	5.083	2.192634	5.083	2.302735	5.083	2.511126	5.083	2.209026	5.083	2.211594	
5.085	2.199842	5.084	2.193359	5.085	2.302275	5.085	2.511678	5.085	2.208957	5.085	2.212529	
5.086	2.200553	5.086	2.193737	5.086	2.301943	5.086	2.512354	5.086	2.208552	5.086	2.212837	
5.087	2.201506	5.087	2.194183	5.087	2.301603	5.087	2.511974	5.087	2.208539	5.087	2.212667	
5.089	2.202566	5.088	2.193982	5.089	2.301491	5.089	2.510948	5.089	2.208652	5.089	2.212821	
5.09	2.202973	5.09	2.193763	5.09	2.300457	5.09	2.510896	5.09	2.208089	5.09	2.213056	
5.091	2.203175	5.091	2.193573	5.091	2.301114	5.091	2.511419	5.091	2.207816	5.091	2.212932	
5.093	2.203583	5.092	2.193015	5.093	2.301317	5.093	2.511531	5.093	2.207492	5.093	2.213136	
5.094	2.2037	5.094	2.193492	5.094	2.301042	5.094	2.512922	5.094	2.207358	5.094	2.213451	
5.095	2.202979	5.095	2.194496	5.095	2.301398	5.095	2.513138	5.095	2.207422	5.095	2.212557	
5.097	2.20227	5.096	2.195073	5.097	2.301664	5.097	2.51359	5.097	2.207819	5.097	2.212643	
5.098	2.202008	5.098	2.194558	5.098	2.301995	5.098	2.513279	5.098	2.208143	5.098	2.213201	
5.099	2.20181	5.099	2.194657	5.099	2.30227	5.099	2.512727	5.099	2.20814	5.099	2.212717	
5.101	2.202039	5.1	2.194321	5.101	2.302266	5.101	2.511521	5.101	2.208026	5.101	2.211887	
5.102	2.202532	5.102	2.1947	5.102	2.302093	5.102	2.511209	5.102	2.208126	5.102	2.211126	
5.103	2.202538	5.103	2.194791	5.103	2.301707	5.103	2.51133	5.103	2.208308	5.103	2.210841	
5.105	2.202149	5.104	2.195047	5.105	2.3016	5.105	2.511876	5.105	2.207997	5.105	2.210969	
5.106	2.202334	5.106	2.194504	5.106	2.301574	5.106	2.512577	5.106	2.208336	5.106	2.211136	
5.107	2.202545	5.107	2.194091	5.107	2.301399	5.107	2.512566	5.107	2.209427	5.107	2.21113	
5.109	2.202305	5.108	2.193526	5.109	2.302067	5.109	2.511425	5.109	2.210116	5.109	2.211536	
5.11	2.201933	5.11	2.194093	5.11	2.301549	5.11	2.510369	5.11	2.209483	5.11	2.211127	
5.111	2.201871	5.111	2.194478	5.111	2.300404	5.111	2.510222	5.111	2.208482	5.111	2.210624	
5.113	2.201962	5.112	2.194045	5.113	2.299975	5.113	2.510118	5.113	2.20816	5.113	2.210451	
5.114	2.201479	5.114	2.193292	5.114	2.300007	5.114	2.509298	5.114	2.208402	5.114	2.209975	
5.115	2.201356	5.115	2.193312	5.115	2.299315	5.115	2.508982	5.115	2.209272	5.115	2.210059	
5.117	2.202342	5.116	2.192564	5.117	2.298643	5.117	2.509333	5.117	2.209514	5.117	2.209953	
5.118	2.202947	5.118	2.192951	5.118	2.298587	5.118	2.509345	5.118	2.209291	5.118	2.209652	
5.119	2.203854	5.119	2.193229	5.119	2.298734	5.119	2.509318	5.119	2.208233	5.119	2.209699	
5.121	2.20456	5.12	2.192983	5.121	2.298292	5.121	2.509669	5.121	2.207415	5.121	2.209512	
5.122	2.204321	5.122	2.193632	5.122	2.298139	5.122	2.50991	5.122	2.207502	5.122	2.209074	
5.123	2.204666	5.123	2.19358	5.123	2.298734	5.123	2.510632	5.123	2.207493	5.123	2.209505	
5.125	2.205449	5.124	2.19348	5.125	2.299354	5.125	2.510711	5.125	2.207059	5.125	2.210136	
5.126	2.206735	5.126	2.19348	5.126	2.29917	5.126	2.510982	5.126	2.207148	5.126	2.210189	
5.127	2.207029	5.127	2.193236	5.127	2.298693	5.127	2.510772	5.127	2.207861	5.127	2.210034	
5.128	2.207665	5.128	2.193236	5.129	2.298188	5.129	2.510009	5.129	2.207913	5.129	2.209388	
5.13	2.208416	5.13	2.194244	5.13	2.297791	5.13	2.509278	5.13	2.208384	5.13	2.20889	
5.131	2.208745	5.131	2.19515	5.131	2.296583	5.131	2.509128	5.131	2.208628	5.131	2.208552	
5.132	2.208784	5.132	2.195601	5.133	2.295645	5.133	2.509428	5.133	2.209069	5.133	2.20806	
5.134	2.208755	5.134	2.196425	5.134	2.295801	5.134	2.509398	5.134	2.209148	5.134	2.208707	
5.135	2.208981	5.135	2.196476	5.135	2.296275	5.135	2.509142	5.135	2.208669	5.135	2.209194	
5.136	2.20973	5.136	2.196904	5.137	2.297272	5.137	2.509115	5.137	2.208106	5.137	2.209299	
5.138	2.210154	5.138	2.197183	5.138	2.298156	5.138	2.508835	5.138	2.207784	5.138	2.208631	
5.139	2.210609	5.139	2.197372	5.139	2.298819	5.139	2.508951	5.139	2.207242	5.139	2.207888	
5.14	2.210634	5.14	2.198071	5.141	2.298752	5.141	2.508435	5.141	2.207393	5.141	2.207781	
5.142	2.210605	5.142	2.1986	5.142	2.298329	5.142	2.508126	5.142	2.207642	5.142	2.208586	
5.143	2.210479	5.143	2.197978	5.143	2.297992	5.143	2.508608	5.143	2.207956	5.143	2.209072	
5.144	2.209835	5.144	2.197487	5.145	2.297836	5.145	2.508759	5.145	2.208151	5.145	2.209419	
5.146	2.209419	5.146	2.197934	5.146	2.298004	5.146	2.508512	5.146	2.207905	5.146	2.209984	
5.147	2.209054	5.147	2.198501	5.147	2.298357	5.147	2.508698	5.147	2.207998	5.147	2.210225	
5.148	2.208494	5.148	2.198784	5.149	2.298499	5.149	2.509005	5.148	2.208184	5.149	2.210181	
5.15	2.207653	5.15	2.198241	5.15	2.298302	5.15	2.508768	5.15	2.208415	5.15	2.210344	
5.151	2.207174	5.151	2.197858	5.151	2.298598	5.151	2.508147	5.151	2.208477	5.151	2.2102	
5.152	2.206555	5.152	2.198268	5.153	2.298402	5.153	2.507643	5.152	2.208706	5.153	2.209966	
5.154	2.205565	5.154	2.198295	5.154	2.299086	5.154	2.508328	5.154	2.208985	5.154	2.209969	
5.155	2.205216	5.155	2.198065	5.155	2.29912	5.155	2.508336	5.155	2.208512	5.155	2.209666	
5.156	2.205344	5.156	2.19796	5.156	2.299406	5.156	2.508528	5.156	2.20837	5.157	2.209825	
5.158	2.205031	5.158	2.197314	5.158	2.299182	5.158	2.508594	5.158	2.20899	5.158	2.209995	
5.159	2.204991	5.159	2.197393	5.159	2.299523	5.159	2.508465	5.159	2.209376	5.159	2.209991	
5.16	2.205487	5.16	2.197298	5.16	2.29962	5.16	2.507454	5.16	2.209515	5.161	2.210086	
5.162	2.207014	5.162	2.196963	5.162	2.299449	5.162	2.507272	5.162	2.209493	5.162	2.210503	
5.163	2.208082	5.163	2.197075	5.163	2.299342	5.163	2.506668	5.163	2.209099	5.163	2.210436	
5.164	2.207633	5.164	2.197366	5.164	2.300016	5.164	2.506607	5.164	2.208562	5.164	2.209726	
5.166	2.208557	5.166	2.197738	5.166	2.299835	5.166	2.507062	5.166	2.208287	5.166	2.209961	
5.167	2.208538	5.167	2.197995	5.167	2.30014	5.167	2.507518	5.167	2.208016	5.167	2.210931	
5.168	2.208388	5.168	2.198063	5.168	2.300852	5.168	2.507796	5.168	2.207685	5.168	2.212134	
5.17	2.208148	5.17	2.199137	5.17	2.300962	5.17	2.508016	5.17	2.207269	5.17	2.212037	
5.171	2.208497	5.171	2.199227	5.171	2.301568	5.171	2.507545	5.171	2.207994	5.171	2.211202	
5.172	2.208963	5.172	2.199663	5.172	2.302588	5.172	2.50659	5.172	2.208137	5.172	2.210782	
5.174	2.209064	5.174	2.199969	5.174	2.303221	5.174	2.507013	5.174	2.206983	5.174	2.211386	
5.175	2.208751	5.175	2.200702	5.175	2.302506	5.175	2.508602	5.175	2.206721	5.175	2.21099	
5.176	2.208825	5.176	2.20052	5.176	2.302482	5.176	2.509258	5.176	2.20664	5.176	2.211099	
5.178	2.20955	5.178	2.19998	5.178	2.302862	5.178	2.509331	5.178	2.206981	5.178	2.211817	
5.179	2.209926	5.179	2.200359	5.179	2.303151	5.179	2.509195	5.179	2.206914	5.179	2.212184	
5.18	2.210701	5.18	2.201702	5.18	2.303169	5.18	2.509361	5.18	2.206249	5.18	2.212359	
5.182	2.211341	5.182	2.202309	5.182	2.302819	5.182	2.509208	5.182	2.205471	5.182	2.211915	
5.183	2.211052	5.183	2.203121	5.183	2.303018	5.183	2.509179	5.183	2.205086	5.183	2.212767	
5.184	2.210543	5.184	2.202001	5.184	2.303061	5.184	2.508947	5.184	2.204749	5.184	2.213589	
5.186	2.210194	5.186	2.202164	5.186	2.302896	5.186	2.509796	5.186	2.204736	5.186	2.213679	
5.187	2.210291	5.187	2.201399	5.187	2.303828	5.187	2.50984	5.187	2.205108	5.187	2.213465	
5.188	2.210814	5.188	2.200992	5.188	2.304449	5.188	2.509397	5.188	2.204695	5.188	2.214085	
5.19	2.210588	5.19	2.200665	5.19	2.303861	5.19	2.50882	5.19	2.204353	5.19	2.214827	
5.191	2.210312	5.191	2.199911	5.191	2.302894	5.191	2.508675	5.191	2.204968	5.191	2.214568	
5.192	2.209149	5.192	2.198617	5.192	2.302569	5.192	2.508178	5.192	2.205483	5.192	2.214141	
5.194	2.208608	5.194	2.198945	5.194	2.30376	5.194	2.507873	5.194	2.205722	5.194	2.214501	
5.195	2.208056	5.195	2.19875	5.195	2.304516	5.195	2.508461	5.195	2.205741	5.195	2.215451	
5.196	2.207499	5.196	2.198733	5.196	2.304946	5.196	2.508775	5.196	2.205378	5.196	2.215375	
5.198	2.207167	5.198	2.197566	5.198	2.304916	5.198	2.508907	5.198	2.205302	5.198	2.21539	
5.199	2.207337	5.199	2.196753	5.199	2.305094	5.199	2.508884	5.199	2.204989	5.199	2.215999	
5.2	2.206914	5.2	2.196155	5.2	2.305331	5.2	2.50954	5.2	2.206063	5.2	2.215291	
5.202	2.206812	5.201	2.197299	5.202	2.304758	5.202	2.509677	5.202	2.206133	5.202	2.214776	
5.203	2.206042	5.203	2.197376	5.203	2.304087	5.203	2.510257	5.203	2.206004	5.203	2.214293	
5.204	2.206497	5.204	2.197123	5.204	2.303198	5.204	2.509625	5.204	2.206275	5.204	2.214329	
5.206	2.207326	5.205	2.196523	5.206	2.302681	5.206	2.508708	5.206	2.205745	5.206	2.214648	
5.207	2.207792	5.207	2.196311	5.207	2.301727	5.207	2.50932	5.207	2.205364	5.207	2.214771	
5.208	2.207678	5.208	2.196173	5.208	2.300707	5.208	2.509662	5.208	2.205513	5.208	2.214782	
5.21	2.207856	5.209	2.196583	5.21	2.30008	5.21	2.510104	5.21	2.205146	5.21	2.21458	
5.211	2.208411	5.211	2.197725	5.211	2.300223	5.211	2.510198	5.211	2.205459	5.211	2.214777	
5.212	2.208568	5.212	2.196883	5.212	2.299905	5.212	2.510158	5.212	2.205272	5.212	2.21532	
5.214	2.208631	5.213	2.195968	5.214	2.299392	5.214	2.509692	5.214	2.204437	5.214	2.215903	
5.215	2.208862	5.215	2.196203	5.215	2.299245	5.215	2.509296	5.215	2.205	5.215	2.215721	
5.216	2.209748	5.216	2.196969	5.216	2.299669	5.216	2.509657	5.216	2.205493	5.216	2.214884	
5.218	2.210069	5.217	2.196992	5.218	2.299276	5.218	2.510582	5.218	2.205518	5.218	2.214276	
5.219	2.210402	5.219	2.196962	5.219	2.29977	5.219	2.511186	5.219	2.206039	5.219	2.21429	
5.22	2.210987	5.22	2.196398	5.22	2.299775	5.22	2.511491	5.22	2.205889	5.22	2.214236	
5.222	2.211118	5.221	2.196425	5.222	2.299723	5.222	2.511937	5.222	2.205987	5.222	2.214344	
5.223	2.211051	5.223	2.196334	5.223	2.299851	5.223	2.512633	5.223	2.20607	5.223	2.214528	
5.224	2.211574	5.224	2.19703	5.224	2.300302	5.224	2.512387	5.224	2.206119	5.224	2.21386	
5.226	2.212084	5.225	2.197251	5.226	2.299629	5.226	2.51264	5.226	2.206303	5.226	2.213524	
5.227	2.212583	5.227	2.196795	5.227	2.298517	5.227	2.512127	5.227	2.206032	5.227	2.212554	
5.228	2.212841	5.228	2.196973	5.228	2.299001	5.228	2.511774	5.228	2.205647	5.228	2.21287	
5.23	2.212774	5.229	2.196236	5.23	2.299021	5.23	2.511363	5.23	2.205413	5.23	2.21299	
5.231	2.213198	5.231	2.196721	5.231	2.298769	5.231	2.511606	5.231	2.206753	5.231	2.213987	
5.232	2.212683	5.232	2.195539	5.232	2.298987	5.232	2.512026	5.232	2.207067	5.232	2.214033	
5.234	2.212474	5.233	2.196098	5.234	2.299631	5.234	2.512359	5.234	2.207862	5.234	2.213928	
5.235	2.212615	5.235	2.195752	5.235	2.29943	5.235	2.512786	5.235	2.208718	5.235	2.213689	
5.236	2.212114	5.236	2.19521	5.236	2.299418	5.236	2.512514	5.236	2.209264	5.236	2.214128	
5.238	2.211793	5.237	2.19558	5.238	2.298717	5.238	2.512685	5.238	2.209128	5.238	2.215149	
5.239	2.211532	5.239	2.195247	5.239	2.298151	5.239	2.512482	5.239	2.209836	5.239	2.214892	
5.24	2.21141	5.24	2.194508	5.24	2.297391	5.24	2.511724	5.24	2.211367	5.24	2.214915	
5.242	2.211633	5.241	2.19382	5.242	2.298135	5.242	2.510882	5.242	2.21092	5.242	2.215284	
5.243	2.211973	5.243	2.192719	5.243	2.298127	5.243	2.51072	5.243	2.210847	5.243	2.214873	
5.244	2.210896	5.244	2.192469	5.244	2.298318	5.244	2.511727	5.244	2.210624	5.244	2.213917	
5.246	2.210895	5.245	2.191719	5.246	2.29795	5.246	2.511595	5.246	2.210849	5.246	2.214436	
5.247	2.2103	5.247	2.189693	5.247	2.297813	5.247	2.511107	5.247	2.210847	5.247	2.214301	
5.248	2.210321	5.248	2.188407	5.248	2.297513	5.248	2.511231	5.248	2.211373	5.248	2.214227	
5.25	2.210186	5.249	2.189164	5.25	2.297074	5.25	2.511292	5.25	2.212568	5.25	2.212566	
5.251	2.210295	5.251	2.190178	5.251	2.296953	5.251	2.511802	5.251	2.212977	5.251	2.211435	
5.252	2.211334	5.252	2.18874	5.252	2.296624	5.252	2.510899	5.252	2.213976	5.252	2.211315	
5.254	2.211488	5.253	2.190373	5.254	2.296144	5.254	2.510121	5.254	2.213542	5.254	2.211457	
5.255	2.211804	5.255	2.190907	5.255	2.295649	5.255	2.510144	5.255	2.212528	5.255	2.211215	
5.256	2.212205	5.256	2.191205	5.256	2.29601	5.256	2.509872	5.256	2.212435	5.256	2.2101	
5.258	2.212132	5.257	2.19157	5.258	2.296025	5.258	2.510358	5.258	2.21262	5.258	2.20936	
5.259	2.213272	5.259	2.191734	5.259	2.294953	5.259	2.510397	5.259	2.212762	5.259	2.209576	
5.26	2.213336	5.26	2.191802	5.26	2.293785	5.26	2.511181	5.26	2.212444	5.26	2.20924	
5.262	2.213619	5.261	2.192831	5.262	2.292794	5.262	2.510301	5.262	2.212291	5.262	2.208825	
5.263	2.215396	5.263	2.192447	5.263	2.292483	5.263	2.509673	5.263	2.212252	5.263	2.209724	
5.264	2.215836	5.264	2.192751	5.264	2.294157	5.264	2.509203	5.264	2.211972	5.264	2.209187	
5.266	2.215928	5.265	2.192712	5.266	2.29433	5.266	2.509056	5.266	2.213155	5.266	2.208525	
5.267	2.216711	5.267	2.192909	5.267	2.294827	5.267	2.508679	5.267	2.211287	5.267	2.209804	
5.268	2.216654	5.268	2.192305	5.268	2.294814	5.268	2.508668	5.268	2.210759	5.268	2.21014	
5.269	2.218102	5.269	2.191972	5.27	2.294804	5.27	2.508113	5.27	2.211232	5.27	2.210135	
5.271	2.217733	5.271	2.192205	5.271	2.295192	5.271	2.508981	5.271	2.211201	5.271	2.210122	
5.272	2.217102	5.272	2.193164	5.272	2.295102	5.272	2.510165	5.272	2.211594	5.272	2.210479	
5.273	2.216966	5.273	2.194155	5.274	2.294816	5.274	2.50949	5.274	2.211641	5.274	2.210223	
5.275	2.217729	5.275	2.193303	5.275	2.295496	5.275	2.509318	5.275	2.21107	5.275	2.210811	
5.276	2.217485	5.276	2.192939	5.276	2.29536	5.276	2.508407	5.276	2.211224	5.276	2.210278	
5.277	2.2168	5.277	2.192474	5.278	2.294692	5.278	2.50779	5.278	2.210495	5.278	2.21026	
5.279	2.215897	5.279	2.193403	5.279	2.2948	5.279	2.507926	5.279	2.210847	5.279	2.209759	
5.28	2.215773	5.28	2.194021	5.28	2.294473	5.28	2.50698	5.28	2.210862	5.28	2.209131	
5.281	2.216078	5.281	2.194366	5.282	2.294716	5.282	2.507916	5.282	2.210473	5.282	2.209456	
5.283	2.21592	5.283	2.194183	5.283	2.294954	5.283	2.508395	5.283	2.210612	5.283	2.21017	
5.284	2.216018	5.284	2.194278	5.284	2.295527	5.284	2.508629	5.284	2.210848	5.284	2.210474	
5.285	2.216504	5.285	2.193689	5.286	2.295282	5.286	2.508445	5.286	2.209798	5.286	2.210717	
5.287	2.216624	5.287	2.193691	5.287	2.29453	5.287	2.508639	5.287	2.209615	5.287	2.211902	
5.288	2.215791	5.288	2.194864	5.288	2.294624	5.288	2.508773	5.288	2.208504	5.288	2.211577	
5.289	2.214871	5.289	2.195606	5.29	2.294663	5.29	2.508394	5.29	2.208468	5.29	2.211348	
5.291	2.214157	5.291	2.196418	5.291	2.294141	5.291	2.508372	5.291	2.208664	5.291	2.211783	
5.292	2.213976	5.292	2.196411	5.292	2.294617	5.292	2.508016	5.292	2.208974	5.292	2.212341	
5.293	2.213815	5.293	2.197048	5.294	2.295605	5.294	2.508836	5.293	2.209699	5.294	2.212476	
5.295	2.212805	5.295	2.197429	5.295	2.294689	5.295	2.508853	5.295	2.20909	5.295	2.211953	
5.296	2.212145	5.296	2.197924	5.296	2.294183	5.296	2.509431	5.296	2.209918	5.296	2.21231	
5.297	2.212792	5.297	2.197669	5.297	2.293119	5.297	2.508938	5.297	2.208956	5.298	2.211091	
5.299	2.2136	5.299	2.19885	5.299	2.292928	5.299	2.508296	5.299	2.208221	5.299	2.211182	
5.3	2.213675	5.3	2.198942	5.3	2.291882	5.3	2.508614	5.3	2.207376	5.3	2.210538	
5.301	2.21287	5.301	2.199413	5.301	2.29244	5.301	2.508018	5.301	2.20669	5.302	2.20931	
5.303	2.214062	5.303	2.199403	5.303	2.292256	5.303	2.507317	5.303	2.205484	5.303	2.209211	
5.304	2.21345	5.304	2.1986	5.304	2.292692	5.304	2.507237	5.304	2.204849	5.304	2.208683	
5.305	2.212766	5.305	2.198786	5.305	2.293384	5.305	2.507877	5.305	2.204235	5.305	2.208689	
5.307	2.213555	5.307	2.199123	5.307	2.294385	5.307	2.508346	5.307	2.202621	5.307	2.207697	
5.308	2.213443	5.308	2.198495	5.308	2.294263	5.308	2.507921	5.308	2.203107	5.308	2.207498	
5.309	2.213787	5.309	2.19953	5.309	2.293609	5.309	2.508955	5.309	2.202945	5.309	2.207955	
5.311	2.213832	5.311	2.200396	5.311	2.293714	5.311	2.509183	5.311	2.20313	5.311	2.20866	
5.312	2.213723	5.312	2.200722	5.312	2.293992	5.312	2.509312	5.312	2.203193	5.312	2.208429	
5.313	2.213673	5.313	2.202095	5.313	2.294132	5.313	2.509844	5.313	2.204252	5.313	2.208586	
5.315	2.213053	5.315	2.203071	5.315	2.294889	5.315	2.510087	5.315	2.204295	5.315	2.208811	
5.316	2.212084	5.316	2.203111	5.316	2.295608	5.316	2.509768	5.316	2.20298	5.316	2.209256	
5.317	2.212398	5.317	2.202957	5.317	2.295693	5.317	2.50841	5.317	2.202136	5.317	2.209692	
5.319	2.211972	5.319	2.204506	5.319	2.296493	5.319	2.509073	5.319	2.202001	5.319	2.210234	
5.32	2.210879	5.32	2.204341	5.32	2.296965	5.32	2.50954	5.32	2.20117	5.32	2.210679	
5.321	2.210186	5.321	2.203364	5.321	2.29723	5.321	2.509683	5.321	2.201377	5.321	2.210923	
5.323	2.21005	5.323	2.202858	5.323	2.296453	5.323	2.510409	5.323	2.202012	5.323	2.211349	
5.324	2.209758	5.324	2.203546	5.324	2.296049	5.324	2.509533	5.324	2.201062	5.324	2.211608	
5.325	2.210222	5.325	2.204646	5.325	2.297406	5.325	2.509128	5.325	2.200514	5.325	2.211415	
5.327	2.210236	5.327	2.204342	5.327	2.298287	5.327	2.507965	5.327	2.199958	5.327	2.211377	
5.328	2.211119	5.328	2.203635	5.328	2.299074	5.328	2.508016	5.328	2.199107	5.328	2.212007	
5.329	2.209712	5.329	2.203054	5.329	2.297948	5.329	2.509085	5.329	2.199244	5.329	2.211751	
5.331	2.208462	5.331	2.203102	5.331	2.29651	5.331	2.509526	5.331	2.199434	5.331	2.213111	
5.332	2.208939	5.332	2.203484	5.332	2.296136	5.332	2.509472	5.332	2.198802	5.332	2.214058	
5.333	2.208305	5.333	2.203557	5.333	2.295153	5.333	2.509544	5.333	2.19924	5.333	2.21398	
5.335	2.208189	5.335	2.203972	5.335	2.295377	5.335	2.509384	5.335	2.1992	5.335	2.213977	
5.336	2.207448	5.336	2.204192	5.336	2.295197	5.336	2.509404	5.336	2.199548	5.336	2.214594	
5.337	2.207812	5.337	2.204549	5.337	2.294276	5.337	2.51024	5.337	2.199185	5.337	2.214664	
5.339	2.207413	5.339	2.204123	5.339	2.293729	5.339	2.509386	5.339	2.198767	5.339	2.21415	
5.34	2.207492	5.34	2.203535	5.34	2.294644	5.34	2.509053	5.34	2.199443	5.34	2.214329	
5.341	2.207723	5.341	2.20383	5.341	2.294514	5.341	2.508128	5.341	2.200038	5.341	2.213122	
5.343	2.20772	5.342	2.203881	5.343	2.295724	5.343	2.508353	5.343	2.199449	5.343	2.213943	
5.344	2.208319	5.344	2.20314	5.344	2.296807	5.344	2.508926	5.344	2.199564	5.344	2.213912	
5.345	2.20921	5.345	2.202559	5.345	2.29616	5.345	2.508654	5.345	2.199755	5.345	2.214071	
5.347	2.209977	5.346	2.202239	5.347	2.295803	5.347	2.50939	5.347	2.200108	5.347	2.21482	
5.348	2.210315	5.348	2.20087	5.348	2.294936	5.348	2.508284	5.348	2.199971	5.348	2.214548	
5.349	2.209712	5.349	2.199028	5.349	2.294595	5.349	2.507979	5.349	2.199269	5.349	2.21482	
5.351	2.209	5.35	2.198847	5.351	2.294606	5.351	2.506536	5.351	2.199793	5.351	2.214598	
5.352	2.207714	5.352	2.198965	5.352	2.294487	5.352	2.505991	5.352	2.19998	5.352	2.214844	
5.353	2.208151	5.353	2.198724	5.353	2.294111	5.353	2.505543	5.353	2.199818	5.353	2.214321	
5.355	2.208066	5.354	2.197599	5.355	2.294268	5.355	2.505272	5.355	2.200464	5.355	2.214435	
5.356	2.208528	5.356	2.197287	5.356	2.294656	5.356	2.504733	5.356	2.201788	5.356	2.214676	
5.357	2.208668	5.357	2.196542	5.357	2.294041	5.357	2.505065	5.357	2.20101	5.357	2.214464	
5.359	2.208863	5.358	2.196464	5.359	2.293043	5.359	2.504717	5.359	2.200812	5.359	2.214552	
5.36	2.208805	5.36	2.196335	5.36	2.293287	5.36	2.504466	5.36	2.201621	5.36	2.214203	
5.361	2.208535	5.361	2.196129	5.361	2.293031	5.361	2.504162	5.361	2.20222	5.361	2.214344	
5.363	2.208323	5.362	2.195576	5.363	2.293759	5.363	2.504628	5.363	2.200947	5.363	2.21426	
5.364	2.207688	5.364	2.195904	5.364	2.293998	5.364	2.504704	5.364	2.20153	5.364	2.214968	
5.365	2.206871	5.365	2.195837	5.365	2.294219	5.365	2.504667	5.365	2.201262	5.365	2.215031	
5.367	2.206672	5.366	2.194831	5.367	2.294254	5.367	2.503235	5.367	2.201342	5.367	2.215348	
5.368	2.206416	5.368	2.194059	5.368	2.293535	5.368	2.501897	5.368	2.200738	5.368	2.216472	
5.369	2.206561	5.369	2.193218	5.369	2.292929	5.369	2.502151	5.369	2.200581	5.369	2.216898	
5.371	2.20752	5.37	2.193958	5.371	2.292976	5.371	2.502263	5.371	2.200788	5.371	2.217649	
5.372	2.207592	5.372	2.194856	5.372	2.292712	5.372	2.502178	5.372	2.200169	5.372	2.217542	
5.373	2.207283	5.373	2.195537	5.373	2.29283	5.373	2.502526	5.373	2.201085	5.373	2.218661	
5.375	2.207345	5.374	2.196196	5.375	2.293084	5.375	2.503591	5.375	2.201257	5.375	2.219478	
5.376	2.206874	5.376	2.196577	5.376	2.29416	5.376	2.501791	5.376	2.202109	5.376	2.218427	
5.377	2.206936	5.377	2.196871	5.377	2.294032	5.377	2.500624	5.377	2.201942	5.377	2.219129	
5.379	2.206683	5.378	2.196547	5.379	2.294121	5.379	2.501198	5.379	2.201874	5.379	2.219284	
5.38	2.20734	5.38	2.196333	5.38	2.294885	5.38	2.50127	5.38	2.200524	5.38	2.219496	
5.381	2.208138	5.381	2.196142	5.381	2.295713	5.381	2.501726	5.381	2.200712	5.381	2.219875	
5.383	2.20902	5.382	2.194824	5.383	2.295572	5.383	2.501825	5.383	2.201086	5.383	2.219966	
5.384	2.208846	5.384	2.194756	5.384	2.295592	5.384	2.503343	5.384	2.202029	5.384	2.220203	
5.385	2.208456	5.385	2.193792	5.385	2.295495	5.385	2.502271	5.385	2.201389	5.385	2.220034	
5.387	2.208917	5.386	2.19326	5.387	2.294682	5.387	2.502454	5.387	2.201246	5.387	2.219655	
5.388	2.208355	5.388	2.193131	5.388	2.295082	5.388	2.502187	5.388	2.202056	5.388	2.219433	
5.389	2.20787	5.389	2.193175	5.389	2.295579	5.389	2.50107	5.389	2.20232	5.389	2.219392	
5.391	2.208401	5.39	2.191976	5.391	2.296278	5.391	2.502753	5.391	2.203056	5.391	2.219176	
5.392	2.207689	5.392	2.19132	5.392	2.296085	5.392	2.502944	5.392	2.203769	5.392	2.21936	
5.393	2.207064	5.393	2.191303	5.393	2.295797	5.393	2.504054	5.393	2.204179	5.393	2.219424	
5.395	2.206573	5.394	2.191351	5.395	2.295996	5.395	2.504534	5.395	2.205303	5.395	2.219508	
5.396	2.207283	5.396	2.192247	5.396	2.296953	5.396	2.504541	5.396	2.205659	5.396	2.218817	
5.397	2.207822	5.397	2.192451	5.397	2.297143	5.397	2.503753	5.397	2.206484	5.397	2.217528	
5.399	2.207219	5.398	2.192856	5.399	2.297265	5.399	2.503357	5.399	2.205916	5.399	2.217372	
5.4	2.207188	5.4	2.192649	5.4	2.297689	5.4	2.503575	5.4	2.207057	5.4	2.216392	
5.401	2.206392	5.401	2.191786	5.401	2.297456	5.401	2.504042	5.401	2.208012	5.401	2.2162	
5.403	2.205952	5.402	2.191391	5.403	2.297846	5.403	2.503613	5.403	2.208054	5.403	2.216333	
5.404	2.206031	5.404	2.190834	5.404	2.299068	5.404	2.503408	5.404	2.208129	5.404	2.217535	
5.405	2.206199	5.405	2.190664	5.405	2.299371	5.405	2.504247	5.405	2.208528	5.405	2.217375	
